"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"991","/chamber-1/member-991","/chamber-1","/chamber-1/member-991",991,1,991,"Romano L. Mazzoli","Romano","L.","Mazzoli","/chamber-1/member-991","KY",3,"Democratic",1971,1995
"992","/chamber-1/member-992","/chamber-1","/chamber-1/member-992",992,1,992,"Ben McAdams","Ben",NA,"McAdams","/chamber-1/member-992","UT",4,"Democratic",2019,2020
"993","/chamber-1/member-993","/chamber-1","/chamber-1/member-993",993,1,993,"Vance McAllister","Vance","","McAllister","/chamber-1/member-993","LA",5,"Republican",2013,2015
"994","/chamber-1/member-994","/chamber-1","/chamber-1/member-994",994,1,994,"Lucy McBath","Lucy",NA,"McBath","/chamber-1/member-994","GA",6,"Democratic",2019,2020
"995","/chamber-1/member-995","/chamber-1","/chamber-1/member-995",995,1,995,"Carolyn McCarthy","Carolyn","","McCarthy","/chamber-1/member-995","NY",4,"Democratic",1997,2015
"996","/chamber-1/member-996","/chamber-1","/chamber-1/member-996",996,1,996,"Karen McCarthy","Karen","","McCarthy","/chamber-1/member-996","MO",5,"Democratic",1995,2005
"997","/chamber-1/member-997","/chamber-1","/chamber-1/member-997",997,1,997,"Kevin McCarthy","Kevin",NA,"McCarthy","/chamber-1/member-997","CA",23,"Republican",2007,2020
"998","/chamber-1/member-998","/chamber-1","/chamber-1/member-998",998,1,998,"Michael T. McCaul","Michael","T.","McCaul","/chamber-1/member-998","TX",10,"Republican",2005,2020
"999","/chamber-1/member-999","/chamber-1","/chamber-1/member-999",999,1,999,"Tom McClintock","Tom",NA,"McClintock","/chamber-1/member-999","CA",4,"Republican",2009,2020
"1000","/chamber-1/member-1000","/chamber-1","/chamber-1/member-1000",1000,1,1000,"Robert McClory","Robert","","McClory","/chamber-1/member-1000","IL",13,"Republican",1963,1983
"1001","/chamber-1/member-1001","/chamber-1","/chamber-1/member-1001",1001,1,1001,"John Y. McCollister","John","Y.","McCollister","/chamber-1/member-1001","NE",2,"Republican",1971,1977
"1002","/chamber-1/member-1002","/chamber-1","/chamber-1/member-1002",1002,1,1002,"Betty McCollum","Betty",NA,"McCollum","/chamber-1/member-1002","MN",4,"Democratic",2001,2020
"1003","/chamber-1/member-1003","/chamber-1","/chamber-1/member-1003",1003,1,1003,"Bill McCollum","Bill","","McCollum","/chamber-1/member-1003","FL",8,"Republican",1981,2001
"1004","/chamber-1/member-1004","/chamber-1","/chamber-1/member-1004",1004,1,1004,"Mike McCormack","Mike","","McCormack","/chamber-1/member-1004","WA",4,"Democratic",1971,1981
"1005","/chamber-1/member-1005","/chamber-1","/chamber-1/member-1005",1005,1,1005,"Thaddeus McCotter","Thaddeus","","McCotter","/chamber-1/member-1005","MI",11,"Republican",2003,2012
"1006","/chamber-1/member-1006","/chamber-1","/chamber-1/member-1006",1006,1,1006,"Joseph M. McDade","Joseph","M.","McDade","/chamber-1/member-1006","PA",10,"Republican",1963,1999
"1007","/chamber-1/member-1007","/chamber-1","/chamber-1/member-1007",1007,1,1007,"Jim McDermott","Jim","","McDermott","/chamber-1/member-1007","WA",7,"Democratic",1989,2017
"1008","/chamber-1/member-1008","/chamber-1","/chamber-1/member-1008",1008,1,1008,"A. Donald McEachin","A.","Donald","McEachin","/chamber-1/member-1008","VA",4,"Democratic",2017,2020
"1009","/chamber-1/member-1009","/chamber-1","/chamber-1/member-1009",1009,1,1009,"Bob McEwen","Bob","","McEwen","/chamber-1/member-1009","OH",6,"Republican",1981,1993
"1010","/chamber-1/member-1010","/chamber-1","/chamber-1/member-1010",1010,1,1010,"Robert C. McEwen","Robert","C.","McEwen","/chamber-1/member-1010","NY",30,"Republican",1965,1981
"1011","/chamber-1/member-1011","/chamber-1","/chamber-1/member-1011",1011,1,1011,"John J. McFall","John","J.","McFall","/chamber-1/member-1011","CA",14,"Democratic",1957,1978
"1012","/chamber-1/member-1012","/chamber-1","/chamber-1/member-1012",1012,1,1012,"James P. McGovern","James","P.","McGovern","/chamber-1/member-1012","MA",2,"Democratic",1997,2020
"1013","/chamber-1/member-1013","/chamber-1","/chamber-1/member-1013",1013,1,1013,"Raymond J. McGrath","Raymond","J.","McGrath","/chamber-1/member-1013","NY",5,"Republican",1981,1993
"1014","/chamber-1/member-1014","/chamber-1","/chamber-1/member-1014",1014,1,1014,"Patrick T. McHenry","Patrick","T.","McHenry","/chamber-1/member-1014","NC",10,"Republican",2005,2020
"1015","/chamber-1/member-1015","/chamber-1","/chamber-1/member-1015",1015,1,1015,"John M. McHugh","John","M.","McHugh","/chamber-1/member-1015","NY",23,"Republican",1993,2009
"1016","/chamber-1/member-1016","/chamber-1","/chamber-1/member-1016",1016,1,1016,"Matthew F. McHugh","Matthew","F.","McHugh","/chamber-1/member-1016","NY",28,"Democratic",1975,1993
"1017","/chamber-1/member-1017","/chamber-1","/chamber-1/member-1017",1017,1,1017,"Scott McInnis","Scott","","McInnis","/chamber-1/member-1017","CO",3,"Republican",1993,2005
"1018","/chamber-1/member-1018","/chamber-1","/chamber-1/member-1018",1018,1,1018,"David M. McIntosh","David","M.","McIntosh","/chamber-1/member-1018","IN",2,"Republican",1995,2001
"1019","/chamber-1/member-1019","/chamber-1","/chamber-1/member-1019",1019,1,1019,"Mike McIntyre","Mike","","McIntyre","/chamber-1/member-1019","NC",7,"Democratic",1997,2015
"1020","/chamber-1/member-1020","/chamber-1","/chamber-1/member-1020",1020,1,1020,"David B. McKinley","David","B.","McKinley","/chamber-1/member-1020","WV",1,"Republican",2011,2020
"1021","/chamber-1/member-1021","/chamber-1","/chamber-1/member-1021",1021,1,1021,"Cynthia McKinney","Cynthia","","McKinney","/chamber-1/member-1021","GA",4,"Democratic",1993,2003
"1022","/chamber-1/member-1022","/chamber-1","/chamber-1/member-1022",1022,1,1022,"Cynthia McKinney","Cynthia","","McKinney","/chamber-1/member-1022","GA",4,"Democratic",2005,2007
"1023","/chamber-1/member-1023","/chamber-1","/chamber-1/member-1023",1023,1,1023,"Stewart McKinney","Stewart","","McKinney","/chamber-1/member-1023","CT",4,"Republican",1971,1987
"1024","/chamber-1/member-1024","/chamber-1","/chamber-1/member-1024",1024,1,1024,"Michael McMahon","Michael","","McMahon","/chamber-1/member-1024","NY",13,"Democratic",2009,2011
"1025","/chamber-1/member-1025","/chamber-1","/chamber-1/member-1025",1025,1,1025,"Cathy McMorris Rodgers","Cathy",NA,"McMorris Rodgers","/chamber-1/member-1025","WA",5,"Republican",2005,2020
"1026","/chamber-1/member-1026","/chamber-1","/chamber-1/member-1026",1026,1,1026,"Jerry McNerney","Jerry",NA,"McNerney","/chamber-1/member-1026","CA",9,"Democratic",2007,2020
"1027","/chamber-1/member-1027","/chamber-1","/chamber-1/member-1027",1027,1,1027,"Michael R. McNulty","Michael","R.","McNulty","/chamber-1/member-1027","NY",21,"Democratic",1989,2009
"1028","/chamber-1/member-1028","/chamber-1","/chamber-1/member-1028",1028,1,1028,"Martha McSally","Martha",NA,"McSally","/chamber-1/member-1028","AZ",NA,"Republican",2015,2019
"1029","/chamber-1/member-1029","/chamber-1","/chamber-1/member-1029",1029,1,1029,"Clem McSpadden","Clem","","McSpadden","/chamber-1/member-1029","OK",2,"Democratic",1973,1975
"1030","/chamber-1/member-1030","/chamber-1","/chamber-1/member-1030",1030,1,1030,"Mark Meadows","Mark",NA,"Meadows","/chamber-1/member-1030","NC",11,"Republican",2013,2020
"1031","/chamber-1/member-1031","/chamber-1","/chamber-1/member-1031",1031,1,1031,"Lloyd Meeds","Lloyd","","Meeds","/chamber-1/member-1031","WA",2,"Democratic",1965,1979
"1032","/chamber-1/member-1032","/chamber-1","/chamber-1/member-1032",1032,1,1032,"Patrick Meehan","Patrick",NA,"Meehan","/chamber-1/member-1032","PA",7,"Republican",2011,2018
"1033","/chamber-1/member-1033","/chamber-1","/chamber-1/member-1033",1033,1,1033,"Carrie P. Meek","Carrie","P.","Meek","/chamber-1/member-1033","FL",17,"Democratic",1993,2003
"1034","/chamber-1/member-1034","/chamber-1","/chamber-1/member-1034",1034,1,1034,"Kendrick Meek","Kendrick","","Meek","/chamber-1/member-1034","FL",17,"Democratic",2003,2011
"1035","/chamber-1/member-1035","/chamber-1","/chamber-1/member-1035",1035,1,1035,"Gregory W. Meeks","Gregory","W.","Meeks","/chamber-1/member-1035","NY",5,"Democratic",1997,2020
"1036","/chamber-1/member-1036","/chamber-1","/chamber-1/member-1036",1036,1,1036,"Grace Meng","Grace",NA,"Meng","/chamber-1/member-1036","NY",6,"Democratic",2013,2020
"1037","/chamber-1/member-1037","/chamber-1","/chamber-1/member-1037",1037,1,1037,"Luke Messer","Luke",NA,"Messer","/chamber-1/member-1037","IN",6,"Republican",2013,2019
"1038","/chamber-1/member-1038","/chamber-1","/chamber-1/member-1038",1038,1,1038,"Jack Metcalf","Jack","","Metcalf","/chamber-1/member-1038","WA",2,"Republican",1995,2001
"1039","/chamber-1/member-1039","/chamber-1","/chamber-1/member-1039",1039,1,1039,"Ralph H. Metcalfe","Ralph","H.","Metcalfe","/chamber-1/member-1039","IL",1,"Democratic",1971,1978
"1040","/chamber-1/member-1040","/chamber-1","/chamber-1/member-1040",1040,1,1040,"Daniel Meuser","Daniel",NA,"Meuser","/chamber-1/member-1040","PA",9,"Republican",2019,2020
"1041","/chamber-1/member-1041","/chamber-1","/chamber-1/member-1041",1041,1,1041,"Jan Meyers","Jan","","Meyers","/chamber-1/member-1041","KS",3,"Republican",1985,1997
"1042","/chamber-1/member-1042","/chamber-1","/chamber-1/member-1042",1042,1,1042,"Helen Stevenson Meyner","Helen","Stevenson","Meyner","/chamber-1/member-1042","NJ",13,"Democratic",1975,1979
"1043","/chamber-1/member-1043","/chamber-1","/chamber-1/member-1043",1043,1,1043,"Edward Mezvinsky","Edward","","Mezvinsky","/chamber-1/member-1043","IA",1,"Democratic",1973,1977
"1044","/chamber-1/member-1044","/chamber-1","/chamber-1/member-1044",1044,1,1044,"Kweisi Mfume","Kweisi",NA,"Mfume","/chamber-1/member-1044","MD",7,"Democratic",1987,2020
"1045","/chamber-1/member-1045","/chamber-1","/chamber-1/member-1045",1045,1,1045,"Daniel A. Mica","Daniel","A.","Mica","/chamber-1/member-1045","FL",14,"Democratic",1979,1989
"1046","/chamber-1/member-1046","/chamber-1","/chamber-1/member-1046",1046,1,1046,"John L. Mica","John","L.","Mica","/chamber-1/member-1046","FL",7,"Republican",1993,2017
"1047","/chamber-1/member-1047","/chamber-1","/chamber-1/member-1047",1047,1,1047,"Abner Mikva","Abner","","Mikva","/chamber-1/member-1047","IL",10,"Democratic",1975,1979
"1048","/chamber-1/member-1048","/chamber-1","/chamber-1/member-1048",1048,1,1048,"Dale Milford","Dale","","Milford","/chamber-1/member-1048","TX",24,"Democratic",1973,1979
"1049","/chamber-1/member-1049","/chamber-1","/chamber-1/member-1049",1049,1,1049,"Juanita Millender-McDonald","Juanita","","Millender-McDonald","/chamber-1/member-1049","CA",37,"Democratic",1996,2007
"1050","/chamber-1/member-1050","/chamber-1","/chamber-1/member-1050",1050,1,1050,"Candice Miller","Candice","","Miller","/chamber-1/member-1050","MI",10,"Republican",2003,2017
"1051","/chamber-1/member-1051","/chamber-1","/chamber-1/member-1051",1051,1,1051,"Carol D. Miller","Carol","D.","Miller","/chamber-1/member-1051","WV",3,"Republican",2019,2020
"1052","/chamber-1/member-1052","/chamber-1","/chamber-1/member-1052",1052,1,1052,"Clarence E. Miller","Clarence","E.","Miller","/chamber-1/member-1052","OH",8,"Republican",1967,1993
"1053","/chamber-1/member-1053","/chamber-1","/chamber-1/member-1053",1053,1,1053,"Clarence E. Miller","Clarence","E.","Miller","/chamber-1/member-1053","OH",10,"Republican",1967,1993
"1054","/chamber-1/member-1054","/chamber-1","/chamber-1/member-1054",1054,1,1054,"Dan Miller","Dan","","Miller","/chamber-1/member-1054","FL",13,"Republican",1993,2003
"1055","/chamber-1/member-1055","/chamber-1","/chamber-1/member-1055",1055,1,1055,"Gary Miller","Gary","","Miller","/chamber-1/member-1055","CA",31,"Republican",1999,2015
"1056","/chamber-1/member-1056","/chamber-1","/chamber-1/member-1056",1056,1,1056,"George Miller","George","","Miller","/chamber-1/member-1056","CA",11,"Democratic",1975,2015
"1057","/chamber-1/member-1057","/chamber-1","/chamber-1/member-1057",1057,1,1057,"George Miller","George","","Miller","/chamber-1/member-1057","CA",8,"Democratic",1975,2015
"1058","/chamber-1/member-1058","/chamber-1","/chamber-1/member-1058",1058,1,1058,"George Miller","George","","Miller","/chamber-1/member-1058","CA",14,"Democratic",1975,2015
"1059","/chamber-1/member-1059","/chamber-1","/chamber-1/member-1059",1059,1,1059,"Jeff Miller","Jeff","","Miller","/chamber-1/member-1059","FL",1,"Republican",2001,2017
"1060","/chamber-1/member-1060","/chamber-1","/chamber-1/member-1060",1060,1,1060,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1060","WA",5,"Republican",1985,1993
"1061","/chamber-1/member-1061","/chamber-1","/chamber-1/member-1061",1061,1,1061,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1061","WA",1,"Republican",1985,1993
"1062","/chamber-1/member-1062","/chamber-1","/chamber-1/member-1062",1062,1,1062,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1062","WA",11,"Republican",1985,1993
"1063","/chamber-1/member-1063","/chamber-1","/chamber-1/member-1063",1063,1,1063,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1063","WA",-1,"Republican",1985,1993
"1064","/chamber-1/member-1064","/chamber-1","/chamber-1/member-1064",1064,1,1064,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1064","WA",22,"Republican",1985,1993
"1065","/chamber-1/member-1065","/chamber-1","/chamber-1/member-1065",1065,1,1065,"Wilbur Mills","Wilbur","","Mills","/chamber-1/member-1065","AR",2,"Democratic",1939,1977
"1066","/chamber-1/member-1066","/chamber-1","/chamber-1/member-1066",1066,1,1066,"Norman Mineta","Norman","","Mineta","/chamber-1/member-1066","CA",15,"Democratic",1975,1995
"1067","/chamber-1/member-1067","/chamber-1","/chamber-1/member-1067",1067,1,1067,"David Minge","David","","Minge","/chamber-1/member-1067","MN",2,"Democratic-Farmer-Labor",1993,2001
"1068","/chamber-1/member-1068","/chamber-1","/chamber-1/member-1068",1068,1,1068,"Joseph Minish","Joseph","","Minish","/chamber-1/member-1068","NJ",11,"Democratic",1963,1985
"1069","/chamber-1/member-1069","/chamber-1","/chamber-1/member-1069",1069,1,1069,"Patsy Mink","Patsy","","Mink","/chamber-1/member-1069","HI",2,"Democratic",1990,2002
"1070","/chamber-1/member-1070","/chamber-1","/chamber-1/member-1070",1070,1,1070,"Patsy Mink","Patsy","","Mink","/chamber-1/member-1070","HI",2,"Democratic",1965,1977
"1071","/chamber-1/member-1071","/chamber-1","/chamber-1/member-1071",1071,1,1071,"Walter Minnick","Walter","","Minnick","/chamber-1/member-1071","ID",1,"Democratic",2009,2011
"1072","/chamber-1/member-1072","/chamber-1","/chamber-1/member-1072",1072,1,1072,"Donald J. Mitchell","Donald","J.","Mitchell","/chamber-1/member-1072","NY",31,"Republican",1973,1983
"1073","/chamber-1/member-1073","/chamber-1","/chamber-1/member-1073",1073,1,1073,"Harry Mitchell","Harry","","Mitchell","/chamber-1/member-1073","AZ",5,"Democratic",2007,2011
"1074","/chamber-1/member-1074","/chamber-1","/chamber-1/member-1074",1074,1,1074,"Parren Mitchell","Parren","","Mitchell","/chamber-1/member-1074","MD",7,"Democratic",1971,1987
"1075","/chamber-1/member-1075","/chamber-1","/chamber-1/member-1075",1075,1,1075,"Paul Mitchell","Paul",NA,"Mitchell","/chamber-1/member-1075","MI",10,"Republican",2017,2020
"1076","/chamber-1/member-1076","/chamber-1","/chamber-1/member-1076",1076,1,1076,"Guy Molinari","Guy","","Molinari","/chamber-1/member-1076","NY",14,"Republican",1981,1989
"1077","/chamber-1/member-1077","/chamber-1","/chamber-1/member-1077",1077,1,1077,"Susan Molinari","Susan","","Molinari","/chamber-1/member-1077","NY",13,"Republican",1990,1997
"1078","/chamber-1/member-1078","/chamber-1","/chamber-1/member-1078",1078,1,1078,"Alan Mollohan","Alan","","Mollohan","/chamber-1/member-1078","WV",1,"Democratic",1983,2011
"1079","/chamber-1/member-1079","/chamber-1","/chamber-1/member-1079",1079,1,1079,"David S. Monson","David","S.","Monson","/chamber-1/member-1079","UT",2,"Republican",1985,1987
"1080","/chamber-1/member-1080","/chamber-1","/chamber-1/member-1080",1080,1,1080,"Jim Moody","Jim","","Moody","/chamber-1/member-1080","WI",5,"Democratic",1983,1993
"1081","/chamber-1/member-1081","/chamber-1","/chamber-1/member-1081",1081,1,1081,"John R. Moolenaar","John","R.","Moolenaar","/chamber-1/member-1081","MI",4,"Republican",2015,2020
"1082","/chamber-1/member-1082","/chamber-1","/chamber-1/member-1082",1082,1,1082,"Alexander X. Mooney","Alexander","X.","Mooney","/chamber-1/member-1082","WV",2,"Republican",2015,2020
"1083","/chamber-1/member-1083","/chamber-1","/chamber-1/member-1083",1083,1,1083,"Dennis Moore","Dennis","","Moore","/chamber-1/member-1083","KS",3,"Democratic",1999,2011
"1084","/chamber-1/member-1084","/chamber-1","/chamber-1/member-1084",1084,1,1084,"Gwen Moore","Gwen",NA,"Moore","/chamber-1/member-1084","WI",4,"Democratic",2005,2020
"1085","/chamber-1/member-1085","/chamber-1","/chamber-1/member-1085",1085,1,1085,"Carlos Moorhead","Carlos","","Moorhead","/chamber-1/member-1085","CA",27,"Republican",1973,1997
"1086","/chamber-1/member-1086","/chamber-1","/chamber-1/member-1086",1086,1,1086,"William S. Moorhead","William","S.","Moorhead","/chamber-1/member-1086","PA",14,"Democratic",1959,1981
"1087","/chamber-1/member-1087","/chamber-1","/chamber-1/member-1087",1087,1,1087,"Joseph D. Morelle","Joseph","D.","Morelle","/chamber-1/member-1087","NY",25,"Democratic",2018,2020
"1088","/chamber-1/member-1088","/chamber-1","/chamber-1/member-1088",1088,1,1088,"Thomas E. Morgan","Thomas","E.","Morgan","/chamber-1/member-1088","PA",22,"Democratic",1945,1977
"1089","/chamber-1/member-1089","/chamber-1","/chamber-1/member-1089",1089,1,1089,"Bruce Morrison","Bruce","","Morrison","/chamber-1/member-1089","CT",3,"Democratic",1983,1991
"1090","/chamber-1/member-1090","/chamber-1","/chamber-1/member-1090",1090,1,1090,"Charles A. Mosher","Charles","A.","Mosher","/chamber-1/member-1090","OH",13,"Republican",1961,1977
"1091","/chamber-1/member-1091","/chamber-1","/chamber-1/member-1091",1091,1,1091,"John E. Moss","John","E.","Moss","/chamber-1/member-1091","CA",3,"Democratic",1953,1978
