"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"5296","/parliament-103/chamber-1/member-881","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-881",5296,103,1,881,"Robert J. Lagomarsino","Robert","J.","Lagomarsino","/chamber-1/member-881","CA",19,"Republican",1974,1993
"5297","/parliament-103/chamber-1/member-892","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-892",5297,103,1,892,"Tom Lantos","Tom","","Lantos","/chamber-1/member-892","CA",12,"Democratic",1981,2008
"5298","/parliament-103/chamber-1/member-894","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-894",5298,103,1,894,"Larry LaRocco","Larry","","LaRocco","/chamber-1/member-894","ID",1,"Democratic",1991,1995
"5299","/parliament-103/chamber-1/member-901","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-901",5299,103,1,901,"Rick Lazio","Rick","","Lazio","/chamber-1/member-901","NY",2,"Republican",1993,2001
"5300","/parliament-103/chamber-1/member-910","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-910",5300,103,1,910,"Richard H. Lehman","Richard","H.","Lehman","/chamber-1/member-910","CA",19,"Democratic",1983,1995
"5301","/parliament-103/chamber-1/member-911","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-911",5301,103,1,911,"William Lehman","William","","Lehman","/chamber-1/member-911","FL",1,"Democratic",1973,1993
"5302","/parliament-103/chamber-1/member-912","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-912",5302,103,1,912,"William Lehman","William","","Lehman","/chamber-1/member-912","FL",17,"Democratic",1973,1993
"5303","/parliament-103/chamber-1/member-913","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-913",5303,103,1,913,"Norman F. Lent","Norman","F.","Lent","/chamber-1/member-913","NY",4,"Republican",1971,1993
"5304","/parliament-103/chamber-1/member-917","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-917",5304,103,1,917,"Sander M. Levin","Sander","M.","Levin","/chamber-1/member-917","MI",9,"Democratic",1983,2019
"5305","/parliament-103/chamber-1/member-919","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-919",5305,103,1,919,"David A. Levy","David","A.","Levy","/chamber-1/member-919","NY",4,"Republican",1993,1995
"5306","/parliament-103/chamber-1/member-921","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-921",5306,103,1,921,"Jerry Lewis","Jerry","","Lewis","/chamber-1/member-921","CA",41,"Republican",1979,2013
"5307","/parliament-103/chamber-1/member-922","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-922",5307,103,1,922,"John Lewis","John",NA,"Lewis","/chamber-1/member-922","GA",5,"Democratic",1987,2020
"5308","/parliament-103/chamber-1/member-925","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-925",5308,103,1,925,"John Linder","John","","Linder","/chamber-1/member-925","GA",7,"Republican",1993,2011
"5309","/parliament-103/chamber-1/member-930","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-930",5309,103,1,930,"Marilyn Lloyd","Marilyn","","Lloyd","/chamber-1/member-930","TN",3,"Democratic",1975,1995
"5310","/parliament-103/chamber-1/member-941","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-941",5310,103,1,941,"Nita M. Lowey","Nita","M.","Lowey","/chamber-1/member-941","NY",17,"Democratic",1989,2020
"5311","/parliament-103/chamber-1/member-942","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-942",5311,103,1,942,"Frank D. Lucas","Frank","D.","Lucas","/chamber-1/member-942","OK",3,"Republican",1993,2020
"5312","/parliament-103/chamber-1/member-951","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-951",5312,103,1,951,"Ronald Machtley","Ronald","","Machtley","/chamber-1/member-951","RI",1,"Republican",1989,1995
"5313","/parliament-103/chamber-1/member-960","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-960",5313,103,1,960,"Carolyn B. Maloney","Carolyn","B.","Maloney","/chamber-1/member-960","NY",12,"Democratic",1993,2020
"5314","/parliament-103/chamber-1/member-963","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-963",5314,103,1,963,"David S. Mann","David","S.","Mann","/chamber-1/member-963","OH",1,"Democratic",1993,1995
"5315","/parliament-103/chamber-1/member-966","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-966",5315,103,1,966,"Thomas J. Manton","Thomas","J.","Manton","/chamber-1/member-966","NY",7,"Democratic",1985,1999
"5316","/parliament-103/chamber-1/member-969","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-969",5316,103,1,969,"Marjorie Margolies-Mezvinsky","Marjorie","","Margolies-Mezvinsky","/chamber-1/member-969","PA",13,"Democratic",1993,1995
"5317","/parliament-103/chamber-1/member-976","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-976",5317,103,1,976,"David O'Brien Martin","David","O'Brien","Martin","/chamber-1/member-976","NY",3,"Republican",1981,1993
"5318","/parliament-103/chamber-1/member-977","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-977",5318,103,1,977,"David O'Brien Martin","David","O'Brien","Martin","/chamber-1/member-977","NY",26,"Republican",1981,1993
"5319","/parliament-103/chamber-1/member-989","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-989",5319,103,1,989,"Nicholas Mavroules","Nicholas","","Mavroules","/chamber-1/member-989","MA",6,"Democratic",1979,1993
"5320","/parliament-103/chamber-1/member-991","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-991",5320,103,1,991,"Romano L. Mazzoli","Romano","L.","Mazzoli","/chamber-1/member-991","KY",3,"Democratic",1971,1995
"5321","/parliament-103/chamber-1/member-1003","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1003",5321,103,1,1003,"Bill McCollum","Bill","","McCollum","/chamber-1/member-1003","FL",8,"Republican",1981,2001
"5322","/parliament-103/chamber-1/member-1006","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1006",5322,103,1,1006,"Joseph M. McDade","Joseph","M.","McDade","/chamber-1/member-1006","PA",10,"Republican",1963,1999
"5323","/parliament-103/chamber-1/member-1007","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1007",5323,103,1,1007,"Jim McDermott","Jim","","McDermott","/chamber-1/member-1007","WA",7,"Democratic",1989,2017
"5324","/parliament-103/chamber-1/member-1009","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1009",5324,103,1,1009,"Bob McEwen","Bob","","McEwen","/chamber-1/member-1009","OH",6,"Republican",1981,1993
"5325","/parliament-103/chamber-1/member-1013","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1013",5325,103,1,1013,"Raymond J. McGrath","Raymond","J.","McGrath","/chamber-1/member-1013","NY",5,"Republican",1981,1993
"5326","/parliament-103/chamber-1/member-1015","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1015",5326,103,1,1015,"John M. McHugh","John","M.","McHugh","/chamber-1/member-1015","NY",23,"Republican",1993,2009
"5327","/parliament-103/chamber-1/member-1016","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1016",5327,103,1,1016,"Matthew F. McHugh","Matthew","F.","McHugh","/chamber-1/member-1016","NY",28,"Democratic",1975,1993
"5328","/parliament-103/chamber-1/member-1017","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1017",5328,103,1,1017,"Scott McInnis","Scott","","McInnis","/chamber-1/member-1017","CO",3,"Republican",1993,2005
"5329","/parliament-103/chamber-1/member-1021","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1021",5329,103,1,1021,"Cynthia McKinney","Cynthia","","McKinney","/chamber-1/member-1021","GA",4,"Democratic",1993,2003
"5330","/parliament-103/chamber-1/member-1027","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1027",5330,103,1,1027,"Michael R. McNulty","Michael","R.","McNulty","/chamber-1/member-1027","NY",21,"Democratic",1989,2009
"5331","/parliament-103/chamber-1/member-1033","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1033",5331,103,1,1033,"Carrie P. Meek","Carrie","P.","Meek","/chamber-1/member-1033","FL",17,"Democratic",1993,2003
"5332","/parliament-103/chamber-1/member-1041","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1041",5332,103,1,1041,"Jan Meyers","Jan","","Meyers","/chamber-1/member-1041","KS",3,"Republican",1985,1997
"5333","/parliament-103/chamber-1/member-1044","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1044",5333,103,1,1044,"Kweisi Mfume","Kweisi",NA,"Mfume","/chamber-1/member-1044","MD",7,"Democratic",1987,2020
"5334","/parliament-103/chamber-1/member-1046","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1046",5334,103,1,1046,"John L. Mica","John","L.","Mica","/chamber-1/member-1046","FL",7,"Republican",1993,2017
"5335","/parliament-103/chamber-1/member-1052","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1052",5335,103,1,1052,"Clarence E. Miller","Clarence","E.","Miller","/chamber-1/member-1052","OH",8,"Republican",1967,1993
"5336","/parliament-103/chamber-1/member-1053","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1053",5336,103,1,1053,"Clarence E. Miller","Clarence","E.","Miller","/chamber-1/member-1053","OH",10,"Republican",1967,1993
"5337","/parliament-103/chamber-1/member-1054","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1054",5337,103,1,1054,"Dan Miller","Dan","","Miller","/chamber-1/member-1054","FL",13,"Republican",1993,2003
"5338","/parliament-103/chamber-1/member-1056","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1056",5338,103,1,1056,"George Miller","George","","Miller","/chamber-1/member-1056","CA",11,"Democratic",1975,2015
"5339","/parliament-103/chamber-1/member-1057","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1057",5339,103,1,1057,"George Miller","George","","Miller","/chamber-1/member-1057","CA",8,"Democratic",1975,2015
"5340","/parliament-103/chamber-1/member-1058","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1058",5340,103,1,1058,"George Miller","George","","Miller","/chamber-1/member-1058","CA",14,"Democratic",1975,2015
"5341","/parliament-103/chamber-1/member-1060","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1060",5341,103,1,1060,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1060","WA",5,"Republican",1985,1993
"5342","/parliament-103/chamber-1/member-1061","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1061",5342,103,1,1061,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1061","WA",1,"Republican",1985,1993
"5343","/parliament-103/chamber-1/member-1062","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1062",5343,103,1,1062,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1062","WA",11,"Republican",1985,1993
"5344","/parliament-103/chamber-1/member-1063","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1063",5344,103,1,1063,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1063","WA",-1,"Republican",1985,1993
"5345","/parliament-103/chamber-1/member-1064","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1064",5345,103,1,1064,"John Ripin Miller","John","Ripin","Miller","/chamber-1/member-1064","WA",22,"Republican",1985,1993
"5346","/parliament-103/chamber-1/member-1066","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1066",5346,103,1,1066,"Norman Mineta","Norman","","Mineta","/chamber-1/member-1066","CA",15,"Democratic",1975,1995
"5347","/parliament-103/chamber-1/member-1067","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1067",5347,103,1,1067,"David Minge","David","","Minge","/chamber-1/member-1067","MN",2,"Democratic-Farmer-Labor",1993,2001
"5348","/parliament-103/chamber-1/member-1069","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1069",5348,103,1,1069,"Patsy Mink","Patsy","","Mink","/chamber-1/member-1069","HI",2,"Democratic",1990,2002
"5349","/parliament-103/chamber-1/member-1077","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1077",5349,103,1,1077,"Susan Molinari","Susan","","Molinari","/chamber-1/member-1077","NY",13,"Republican",1990,1997
"5350","/parliament-103/chamber-1/member-1078","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1078",5350,103,1,1078,"Alan Mollohan","Alan","","Mollohan","/chamber-1/member-1078","WV",1,"Democratic",1983,2011
"5351","/parliament-103/chamber-1/member-1080","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1080",5351,103,1,1080,"Jim Moody","Jim","","Moody","/chamber-1/member-1080","WI",5,"Democratic",1983,1993
"5352","/parliament-103/chamber-1/member-1085","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1085",5352,103,1,1085,"Carlos Moorhead","Carlos","","Moorhead","/chamber-1/member-1085","CA",27,"Republican",1973,1997
"5353","/parliament-103/chamber-1/member-1094","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1094",5353,103,1,1094,"Robert J. Mrazek","Robert","J.","Mrazek","/chamber-1/member-1094","NY",3,"Democratic",1983,1993
"5354","/parliament-103/chamber-1/member-1099","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1099",5354,103,1,1099,"Austin J. Murphy","Austin","J.","Murphy","/chamber-1/member-1099","PA",20,"Democratic",1977,1995
"5355","/parliament-103/chamber-1/member-1112","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1112",5355,103,1,1112,"John Murtha","John","","Murtha","/chamber-1/member-1112","PA",12,"Democratic",1974,2010
"5356","/parliament-103/chamber-1/member-1115","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1115",5356,103,1,1115,"John T. Myers","John","T.","Myers","/chamber-1/member-1115","IN",7,"Republican",1967,1997
"5357","/parliament-103/chamber-1/member-1118","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1118",5357,103,1,1118,"Jerrold Nadler","Jerrold",NA,"Nadler","/chamber-1/member-1118","NY",10,"Democratic",1991,2020
"5358","/parliament-103/chamber-1/member-1119","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1119",5358,103,1,1119,"David R. Nagle","David","R.","Nagle","/chamber-1/member-1119","IA",3,"Democratic",1987,1993
"5359","/parliament-103/chamber-1/member-1122","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1122",5359,103,1,1122,"William Huston Natcher","William","Huston","Natcher","/chamber-1/member-1122","KY",2,"Democratic",1953,1994
"5360","/parliament-103/chamber-1/member-1123","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1123",5360,103,1,1123,"Richard E. Neal","Richard","E.","Neal","/chamber-1/member-1123","MA",1,"Democratic",1989,2020
"5361","/parliament-103/chamber-1/member-1124","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1124",5361,103,1,1124,"Stephen L. Neal","Stephen","L.","Neal","/chamber-1/member-1124","NC",5,"Democratic",1975,1995
"5362","/parliament-103/chamber-1/member-1136","/parliament-103","/parliament-103/chamber-1","/parliament-103/chamber-1/member-1136",5362,103,1,1136,"Richard M. Nolan","Richard","M.","Nolan","/chamber-1/member-1136","MN",8,"Democratic",1975,2019
