"","full_name","State","Party","chamber","service_period","congress","committee_type","committee_name","committee_period","start_date","end_date","parliament_path","chamber_path","member_number","committee_number","committee_path","member_path","observation_number"
"6158","Pelly, Thomas M.","WA","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",334,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-334",6158
"6159","Gathings, Ezekiel C.","AR","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",335,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-335",6159
"6160","Brock, William E. III","TN","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",335,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-335",6160
"6161","Frelinghuysen, Peter H.B.","NJ","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",335,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-335",6161
"6162","Mosher, Charles A.","OH","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",335,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-335",6162
"6163","McMillan, John L.","SC","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",336,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-336",6163
"6164","Clawson, Del M.","CA","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",336,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-336",6164
"6165","Broomfield, William S.","MI","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",336,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-336",6165
"6166","Staggers, Harley O.","WV","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",336,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-336",6166
"6167","Grover, James R. Jr.","NY","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",336,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-336",6167
"6168","Abernethy, Thomas G.","MS","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",337,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-337",6168
"6169","Johnson, Albert W.","PA","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",337,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-337",6169
"6170","Whalley, J. Irving","PA","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",337,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-337",6170
"6171","Friedel, Samuel N.","MD","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",337,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-337",6171
"6172","Morton, Rogers C. B.","MD","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",337,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-337",6172
"6173","Abbitt, Watkins M.","MS","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-338",6173
"6174","Stanton, J. William","OH","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-338",6174
"6175","Gross, Harold R.","IA","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-338",6175
"6176","Macdonald, Torbert H.","MD","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-338",6176
"6177","Celler, Emanuel","NY","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-338",6177
"6178","Keith, Hastings","MD","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-338",6178
"6179","Fallon, George H.","MD","Democratic","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",338,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-338",6179
"6180","Jones, Paul C.","MO","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-339",6180
"6181","Mize, Chester L.","KS","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-339",6181
"6182","Berry, Ellis Y.","SD","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-339",6182
"6183","Jarman, John","OK","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-339",6183
"6184","Feighan, Michael A.","OH","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-339",6184
"6185","Edwards, W.J. (Jack)","AL","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-339",6185
"6186","Blatnik, John A.","MN","Democratic-Farmer_Labor","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",339,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-339",6186
"6187","Stubblefield, Frank A.","KY","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-340",6187
"6188","Lloyd, Sherman P.","UT","Republican","House",2,90,"Standing","111","2nd",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-340",6188
"6189","Derwinski, Edward J.","IL","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-340",6189
"6190","Moss, John E. Jr.","CA","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-340",6190
"6191","Willis, Edwin E.","LA","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-340",6191
"6192","Watkins, G. Robert","PA","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-340",6192
"6193","Jones, Robert E. Jr.","AL","Democratic","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",340,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-340",6193
"6194","Purcell, Graham B.","TX","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-341",6194
"6195","Blackburn, Benjamin B.","GA","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-341",6195
"6196","Morse, F. Bradford","IL","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-341",6196
"6197","Dingell, John D. Jr.","MI","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-341",6197
"6198","Rodino, Peter W. Jr.","NJ","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-341",6198
"6199","Reinecke, Ed","CA","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-341",6199
"6200","Kluczynski, John C.","IL","Democratic","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",341,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-341",6200
"6201","O'Neal, Maston E. Jr.","GA","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-342",6201
"6202","Brown, Garry E.","MI","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-342",6202
"6203","Thomson, Vernon W.","WI","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-342",6203
"6204","Rogers, Paul G.","FL","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-342",6204
"6205","Rogers, Byron G.","CO","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-342",6205
"6206","Schadeberg, Henry C.","WI","Republican","House",2,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-342",6206
"6207","Wright, James C. Jr.","TX","Democratic","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",342,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-342",6207
"6208","Foley, Thomas S.","WA","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-343",6208
"6209","Williams, Lawrence G.","PA","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-343",6209
"6210","Fulton, James G.","PA","Republican","House",0,90,"Standing","132","2nd",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-343",6210
"6211","Kornegay, Horace R.","NC","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-343",6211
"6212","Donohue, Harold D.","CO","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-343",6212
"6213","Roth, William V. Jr.","DE","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-343",6213
"6214","Gray, Kenneth J.","IL","Democratic","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",343,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-343",6214
"6215","Resnick, Joseph Y.","NY","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-344",6215
"6216","Wylie, Chalmers P.","OH","Republican","House",0,90,"Standing","111","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-344",6216
"6217","Findley, Paul","IL","Republican","House",0,90,"Standing","132","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,12,"/parliament-90/chamber-1/committee-12","/parliament-90/chamber-1/committee-12.member-344",6217
"6218","Van Deerlin, Lionel","CA","Democratic","House",0,90,"Standing","152","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,19,"/parliament-90/chamber-1/committee-19","/parliament-90/chamber-1/committee-19.member-344",6218
"6219","Brooks, Jack B.","TX","Democratic","House",0,90,"Standing","156","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,20,"/parliament-90/chamber-1/committee-20","/parliament-90/chamber-1/committee-20.member-344",6219
"6220","Dellenback, John R.","OR","Republican","House",0,90,"Standing","160","Only",1967-01-26,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,21,"/parliament-90/chamber-1/committee-21","/parliament-90/chamber-1/committee-21.member-344",6220
"6221","Clark, Frank M.","PA","Democratic","House",0,90,"Standing","172","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",344,24,"/parliament-90/chamber-1/committee-24","/parliament-90/chamber-1/committee-24.member-344",6221
"6222","de la Garza, E. (Kika)","TX","Democratic","House",0,90,"Standing","102","Only",1967-01-23,1969-01-03,"/parliament-90","/parliament-90/chamber-1",345,1,"/parliament-90/chamber-1/committee-1","/parliament-90/chamber-1/committee-1.member-345",6222
"6223","Wolff, Lester L.","NY","Democratic","House",0,90,"Standing","111","Only",1968-04-03,1969-01-03,"/parliament-90","/parliament-90/chamber-1",345,4,"/parliament-90/chamber-1/committee-4","/parliament-90/chamber-1/committee-4.member-345",6223
